Title,Journal,PubDate,PubmedID,Url,Abstract
Cross-platform meta-analysis of multiple gene expression profiles identifies novel expression signatures in acquired anthracycline-resistant breast cancer.,Oncol Rep, 2015 Apr,25695524,https://pubmed.ncbi.nlm.nih.gov/25695524/,
MiR-320a is associated with cisplatin resistance in lung adenocarcinoma and its clinical value in non-small cell lung cancer: A comprehensive analysis based on microarray data.,Lung Cancer, 2020 Sep,32731058,https://pubmed.ncbi.nlm.nih.gov/32731058/,
Transcription factor RUNX3 promotes CD8+ T cell recruitment by CCL3 and CCL20 in lung adenocarcinoma immune microenvironment.,J Cell Biochem, 2020 Jun,31898342,https://pubmed.ncbi.nlm.nih.gov/31898342/,Considering the existence of immune-desert in tumor microenvironment， the clinical efficacy of immunotherapy for lung adenocarcinoma is limited. This study aims to investigate the ability of transcription factors in regulating tumor immune microenvironment in lung adenocarcinoma. RNA-seq data were collected from the The Cancer Genome Atlas database. The relationships between transcription factors and immune infiltrates were assessed. Runt-related transcription factor 3 (RUNX3)-associated immune pathways were investigated by the Kyoto Encyclopedia of Genes and Genomes， Gene Ontology， and Gene set enrichment analysis. Upregulated chemokines in the RUNX3-overexpressed cell line were determined by quantitative real-time polymerase chain reaction， western blot， and enzyme-linked immunosorbent assay. These chemokines were further confirmed in RUNX3-downregulated cell lines. Immunochemistry was conducted to determine the expression of RUNX3， CCL3， CCL20， and the numbers of CD8+T lymphocytes in human lung cancer tissues. Chemokine receptors in CD8+T cells were explored by flow cytometry and immunofluorescence. T cell recruitment was investigated by transwell assay. After screening 406 transcription factors， RUNX3 was found strongly correlated T cells， cytotoxic lymphocytes， and CD8+T cells. RUNX3 was associated with a variety of immunomodulators， including LAG3， CTLA-4， PD-1， and TIGIT. More importantly， RUNX3 was involved in immune-related pathways， especially immune cell migration-related pathways. Further investigation exhibited RUNX3 could upregulate CCL3 and CCL20 whose receptors CCR5 and CCR6 were upregulated in CD8+effector T cells， while downregulation of RUNX3 decreased the expression of CCL3 and CCL20 and the infiltration of CD8+T cells in RUNX3-downregulated lung cancer cell lines. Immunochemistry exhibited positive correlations of RUNX3 with CCL3 and CD8+T cells in clinical lung adenocarcinoma samples. The chemotaxis assay proved RUNX3 could promote CD8+T cell recruitment by upregulating CCL3 and CCL20. This study unearths RUNX3 related molecular mechanisms of tumor immune microenvironment and may reverse the immune-desert condition in lung adenocarcinoma and be combined with immune checkpoint blockade and adoptive cell therapy.Keywords:RUNX3; T cell recruitment; chemokine; lung adenocarcinoma.
Changes in histone deacetylase (HDAC) expression patterns and activity of HDAC inhibitors in urothelial cancers.,Urol Oncol, 2013 Nov,22944197,https://pubmed.ncbi.nlm.nih.gov/22944197/,
Monocyte-derived DC maturation strategies and related pathways: a transcriptional view.,Cancer Immunol Immunother, 2011 Apr,21258790,https://pubmed.ncbi.nlm.nih.gov/21258790/,
Cytokine-induced killer cells are terminally differentiated activated CD8 cytotoxic T-EMRA lymphocytes.,Exp Hematol, 2009 May,19375652,https://pubmed.ncbi.nlm.nih.gov/19375652/,
GPX2 acts as an oncogene and cudraflavone C has an anti-tumor effect by suppressing GPX2-dependent Wnt/β-catenin pathway in colorectal cancer cells.,Naunyn Schmiedebergs Arch Pharmacol, 2024 Feb,37610461,https://pubmed.ncbi.nlm.nih.gov/37610461/,
ZIF-8 as a pH-Responsive Nanoplatform for 5-Fluorouracil Delivery in the Chemotherapy of Oral Squamous Cell Carcinoma.,Int J Mol Sci, 2024 Aug 27,39273239,https://pubmed.ncbi.nlm.nih.gov/39273239/,
Gene profile analysis of CD8(+) ILT3-Fc induced T suppressor cells.,Hum Immunol, 2011 Feb,20974207,https://pubmed.ncbi.nlm.nih.gov/20974207/,
Curcumin prevents replication of respiratory syncytial virus and the epithelial responses to it in human nasal epithelial cells.,PLoS One, 2013 Sep 18,24058438,https://pubmed.ncbi.nlm.nih.gov/24058438/,
Immune response of human propagated gammadelta-T-cells to neuroblastoma recommend the Vdelta1+ subset for gammadelta-T-cell-based immunotherapy.,J Immunother, 2008 Nov-Dec,18832998,https://pubmed.ncbi.nlm.nih.gov/18832998/,
Th1/Th17 polarization persists following whole-cell pertussis vaccination despite repeated acellular boosters.,J Clin Invest, 2018 Aug 31,29920186,https://pubmed.ncbi.nlm.nih.gov/29920186/,
An integrative analysis of cellular contexts， miRNAs and mRNAs reveals network clusters associated with antiestrogen-resistant breast cancer cells.,BMC Genomics, 2012 Dec 27,23270413,https://pubmed.ncbi.nlm.nih.gov/23270413/,
Cyclin D1 unbalances the redox status controlling cell adhesion， migration， and drug resistance in myeloma cells.,Oncotarget, 2016 Jul 19,27286258,https://pubmed.ncbi.nlm.nih.gov/27286258/,
PRC2 is recurrently inactivated through EED or SUZ12 loss in malignant peripheral nerve sheath tumors.,Nat Genet, 2014 Nov,25240281,https://pubmed.ncbi.nlm.nih.gov/25240281/,Malignant peripheral nerve sheath tumors (MPNSTs) represent a group of highly aggressive soft-tissue sarcomas that may occur sporadically， in association with neurofibromatosis type I (NF1 associated) or after radiotherapy. Using comprehensive genomic approaches， we identified loss-of-function somatic alterations of the Polycomb repressive complex 2 (PRC2) components (EED or SUZ12) in 92% of sporadic， 70% of NF1-associated and 90% of radiotherapy-associated MPNSTs. MPNSTs with PRC2 loss showed complete loss of trimethylation at lysine 27 of histone H3 (H3K27me3) and aberrant transcriptional activation of multiple PRC2-repressed homeobox master regulators and their regulated developmental pathways. Introduction of the lost PRC2 component in a PRC2-deficient MPNST cell line restored H3K27me3 levels and decreased cell growth. Additionally， we identified frequent somatic alterations of CDKN2A (81% of all MPNSTs) and NF1 (72% of non-NF1-associated MPNSTs)， both of which significantly co-occur with PRC2 alterations. The highly recurrent and specific inactivation of PRC2 components， NF1 and CDKN2A highlights their critical and potentially cooperative roles in MPNST pathogenesis.
BET inhibition revealed varying MYC dependency mechanisms independent of gene alterations in aggressive B-cell lymphomas.,Clin Epigenetics, 2024 Dec 19,39702340,https://pubmed.ncbi.nlm.nih.gov/39702340/,
Multilayer OMIC Data in Medullary Thyroid Carcinoma Identifies the STAT3 Pathway as a Potential Therapeutic Target in RETM918T Tumors.,Clin Cancer Res, 2017 Mar 1,27620278,https://pubmed.ncbi.nlm.nih.gov/27620278/,
Pan-Cancer Analysis of Microfibrillar-Associated Protein 2 (MFAP2) Based on Bioinformatics and qPCR Verification.,J Oncol, 2022 Feb 15,35211173,https://pubmed.ncbi.nlm.nih.gov/35211173/,
Alternative splicing and exon duplication generates 10 unique porcine 5-HT 4 receptor splice variants including a functional homofusion variant.,Physiol Genomics, 2008 Jun 12,18430808,https://pubmed.ncbi.nlm.nih.gov/18430808/,
Selective silencing of α-globin by the histone demethylase inhibitor IOX1: a potentially new pathway for treatment of β-thalassemia.,Haematologica, 2017 Mar,27810991,https://pubmed.ncbi.nlm.nih.gov/27810991/,
mRNA profiling reveals determinants of trastuzumab efficiency in HER2-positive breast cancer.,PLoS One, 2015 Feb 24,25710561,https://pubmed.ncbi.nlm.nih.gov/25710561/,
Redox-regulation of Erk1/2-directed phosphatase by reactive oxygen species: role in signaling TPA-induced growth arrest in ML-1 cells.,J Cell Physiol, 2008 Jul,18270969,https://pubmed.ncbi.nlm.nih.gov/18270969/,
Beyond the Warburg Effect: Oxidative and Glycolytic Phenotypes Coexist within the Metabolic Heterogeneity of Glioblastoma.,Cells, 2021 Jan 20,33498369,https://pubmed.ncbi.nlm.nih.gov/33498369/,
Evaluation of Epigenetic Drug Targeting of Heterogenous Tumor Cell Fractions Using Potential Biomarkers of Response in Ovarian Cancer.,Clin Cancer Res, 2015 Nov 15,26130461,https://pubmed.ncbi.nlm.nih.gov/26130461/,
Potential targets by pentacyclic triterpenoids from Callicarpa farinosa against methicillin-resistant and sensitive Staphylococcus aureus.,Fitoterapia, 2014 Apr,24508863,https://pubmed.ncbi.nlm.nih.gov/24508863/,
Epidermal growth factor receptor inhibitors trigger a type I interferon response in human skin.,Oncotarget, 2016 Jul 26,27322144,https://pubmed.ncbi.nlm.nih.gov/27322144/,
Role of 3beta-hydroxysteroid-delta 24 reductase in mediating antiinflammatory effects of high-density lipoproteins in endothelial cells.,Arterioscler Thromb Vasc Biol, 2009 Jun,19325144,https://pubmed.ncbi.nlm.nih.gov/19325144/,
Discovery of Therapeutic Candidates for Diabetic Retinopathy Based on Molecular Switch Analysis: Application of a Systematic Process.,Oxid Med Cell Longev, 2022 Jan 6,35035658,https://pubmed.ncbi.nlm.nih.gov/35035658/,
Dasatinib synergizes with both cytotoxic and signal transduction inhibitors in heterogeneous breast cancer cell lines--lessons for design of combination targeted therapy.,Cancer Lett, 2012 Jul 1,22306341,https://pubmed.ncbi.nlm.nih.gov/22306341/,
Mesenchymal stem cells promote the sustained expression of CD69 on activated T lymphocytes: roles of canonical and non-canonical NF-kappaB signalling.,J Cell Mol Med, 2012 Jun,21777379,https://pubmed.ncbi.nlm.nih.gov/21777379/,
TCF7 knockdown inhibits the imatinib resistance of chronic myeloid leukemia K562/G01 cells by neutralizing the Wnt/β‑catenin/TCF7/ABC transporter signaling axis.,Oncol Rep, 2021 Feb,33416164,https://pubmed.ncbi.nlm.nih.gov/33416164/,
Zinc induces cell cycle arrest and apoptosis by upregulation of WIG-1 in esophageal squamous cancer cell line EC109.,Tumour Biol, 2011 Aug,21559779,https://pubmed.ncbi.nlm.nih.gov/21559779/,
Differential expression of miR200a-3p and miR21 in grade II-III and grade IV gliomas: evidence that miR200a-3p is regulated by O6-methylguanine methyltransferase and promotes temozolomide responsiveness.,Cancer Biol Ther, 2014 Jul,24755707,https://pubmed.ncbi.nlm.nih.gov/24755707/,
RUNX1 regulates phosphoinositide 3-kinase/AKT pathway: role in chemotherapy sensitivity in acute megakaryocytic leukemia.,Blood, 2009 Sep 24,19638627,https://pubmed.ncbi.nlm.nih.gov/19638627/,
Insulin and IGFs enhance hepatocyte differentiation from human embryonic stem cells via the PI3K/AKT pathway.,Stem Cells, 2013 Oct,23836547,https://pubmed.ncbi.nlm.nih.gov/23836547/,
Osteopontin enhances HIV replication and is increased in the brain and cerebrospinal fluid of HIV-infected individuals.,J Neurovirol, 2011 Aug,21556958,https://pubmed.ncbi.nlm.nih.gov/21556958/,
The transcriptosomal response of human A549 lung cells to a hydrogen peroxide-generating system: relationship to DNA damage， cell cycle arrest， and caspase activation.,Free Radic Biol Med, 2004 Apr 1,15019973,https://pubmed.ncbi.nlm.nih.gov/15019973/,
Gene regulatory networks reveal sex difference in lung adenocarcinoma.,Biol Sex Differ, 2024 Aug 6,39107837,https://pubmed.ncbi.nlm.nih.gov/39107837/,
The expression of PD-1 ligands and IDO1 by macrophage/microglia in primary central nervous system lymphoma.,J Clin Exp Hematop, 2018,29998979,https://pubmed.ncbi.nlm.nih.gov/29998979/,
Profibrotic role of miR-154 in pulmonary fibrosis.,Am J Respir Cell Mol Biol, 2012 Dec,23043088,https://pubmed.ncbi.nlm.nih.gov/23043088/,
The anti-cancer effect and mechanism of animal scale-derived extract on malignant melanoma cells.,Sci Rep, 2023 Aug 2,37532809,https://pubmed.ncbi.nlm.nih.gov/37532809/,
The Androgen Regulated lncRNA NAALADL2-AS2 Promotes Tumor Cell Survival in Prostate Cancer.,Noncoding RNA, 2022 Dec 1,36548180,https://pubmed.ncbi.nlm.nih.gov/36548180/,
mRNA degradation plays a significant role in the program of gene expression regulated by phosphatidylinositol 3-kinase signaling.,Mol Cell Biol, 2010 Nov,20855526,https://pubmed.ncbi.nlm.nih.gov/20855526/,
TGF-β signaling， activated stromal fibroblasts， and cysteine cathepsins B and L drive the invasive growth of human melanoma cells.,Am J Pathol, 2012 Dec,23063511,https://pubmed.ncbi.nlm.nih.gov/23063511/,
Nicotine treatment regulates PD-L1 and PD-L2 expression via inhibition of Akt pathway in HER2-type breast cancer cells.,PLoS One, 2022 Jan 27,35085258,https://pubmed.ncbi.nlm.nih.gov/35085258/,
Dexamethasone enhances ATP-induced inflammatory responses in endothelial cells.,J Pharmacol Exp Ther, 2010 Dec,20826566,https://pubmed.ncbi.nlm.nih.gov/20826566/,
Humanized-VHH transbodies that inhibit HCV protease and replication.,Viruses, 2015 Apr 20,25903832,https://pubmed.ncbi.nlm.nih.gov/25903832/,
Antioxidation of decellularized stem cell matrix promotes human synovium-derived stem cell-based chondrogenesis.,Stem Cells Dev, 2013 Mar 15,23092115,https://pubmed.ncbi.nlm.nih.gov/23092115/,
Short Term Hypoxia Synergizes with Interleukin 15 Priming in Driving Glycolytic Gene Transcription and Supports Human Natural Killer Cell Activities.,J Biol Chem, 2016 Jun 17,27129235,https://pubmed.ncbi.nlm.nih.gov/27129235/,
CDK8 Kinase Activity Promotes Glycolysis.,Cell Rep, 2017 Nov 7,29117556,https://pubmed.ncbi.nlm.nih.gov/29117556/,
C1QBP Mediates Breast Cancer Cell Proliferation and Growth via Multiple Potential Signalling Pathways.,Int J Mol Sci, 2023 Jan 10,36674861,https://pubmed.ncbi.nlm.nih.gov/36674861/,
Multi-omics analyses identify HSD17B4 methylation-silencing as a predictive and response marker of HER2-positive breast cancer to HER2-directed therapy.,Sci Rep, 2020 Sep 23,32968149,https://pubmed.ncbi.nlm.nih.gov/32968149/,
EGF receptor inhibitors increase ErbB3 mRNA and protein levels in breast cancer cells.,Cell Signal, 2012 Jan,21951604,https://pubmed.ncbi.nlm.nih.gov/21951604/,
Delineation of gastric tumors with activated ERK/MAPK signaling cascades for the development of targeted therapeutics.,Exp Cell Res, 2022 Jan 1,34864005,https://pubmed.ncbi.nlm.nih.gov/34864005/,
Differential modulation of hepatitis C virus replication and innate immune pathways by synthetic calcitriol-analogs.,J Steroid Biochem Mol Biol, 2018 Oct,29885880,https://pubmed.ncbi.nlm.nih.gov/29885880/,
Characterization of monocyte maturation/differentiation that facilitates their transmigration across the blood-brain barrier and infection by HIV: implications for NeuroAIDS.,Cell Immunol, 2011,21292246,https://pubmed.ncbi.nlm.nih.gov/21292246/,
Salmon Protein Hydrolysate Potentiates the Growth Inhibitory Effect of Bicalutamide on Human Prostate Cancer Cell Lines LNCaP and PC3 by Modulating Iron Homeostasis.,Mar Drugs, 2022 Mar 28,35447901,https://pubmed.ncbi.nlm.nih.gov/35447901/,
Interferon-beta induces loss of spherogenicity and overcomes therapy resistance of glioblastoma stem cells.,Mol Cancer Ther, 2014 Apr,24526161,https://pubmed.ncbi.nlm.nih.gov/24526161/,
Use of non-small cell lung cancer multicellular tumor spheroids to study the impact of chemotherapy.,Respir Res, 2024 Apr 5,38581044,https://pubmed.ncbi.nlm.nih.gov/38581044/,
Molecular predictors of sensitivity to the MET inhibitor PHA665752 in lung carcinoma cells.,J Thorac Oncol, 2010 Sep,20736805,https://pubmed.ncbi.nlm.nih.gov/20736805/,
Quercetin 3-glucoside protects neuroblastoma (SH-SY5Y) cells in vitro against oxidative damage by inducing sterol regulatory element-binding protein-2-mediated cholesterol biosynthesis.,J Biol Chem, 2008 Jan 25,18032389,https://pubmed.ncbi.nlm.nih.gov/18032389/,
Comparative Gene Expression Profiling of Tobacco-Associated HPV-Positive versus Negative Oral Squamous Carcinoma Cell Lines.,Int J Med Sci, 2020 Jan 1,31929745,https://pubmed.ncbi.nlm.nih.gov/31929745/,
Epigenetic regulation of microRNA expression in cancer.,Methods Mol Biol, 2011,20931397,https://pubmed.ncbi.nlm.nih.gov/20931397/,
Comprehensive analysis of DNA methylation and gene expression to identify tumor suppressor genes reactivated by MLN4924 in acute myeloid leukemia.,Anticancer Drugs, 2025 Mar 1,39786970,https://pubmed.ncbi.nlm.nih.gov/39786970/,
Microfluidic profiling of apoptosis-related genes after treatment with BH3-mimetic agents in astrocyte and glioblastoma cell lines.,Oncol Rep, 2016 Dec,27779684,https://pubmed.ncbi.nlm.nih.gov/27779684/,
Reverse chemomodulatory effects of the SIRT1 activators resveratrol and SRT1720 in Ewing's sarcoma cells: resveratrol suppresses and SRT1720 enhances etoposide- and vincristine-induced anticancer activity.,J Cancer Res Clin Oncol, 2016 Jan,26055805,https://pubmed.ncbi.nlm.nih.gov/26055805/,
B4GALT1 Is a New Candidate to Maintain the Stemness of Lung Cancer Stem Cells.,J Clin Med, 2019 Nov 9,31717588,https://pubmed.ncbi.nlm.nih.gov/31717588/,
Disintegrin Accutin inhibits A549 cell migration though suppression of EMT and FAK/AKT signaling pathway.,Int J Biol Macromol, 2024 Aug,38971284,https://pubmed.ncbi.nlm.nih.gov/38971284/,
Interpretable deep recommender system model for prediction of kinase inhibitor efficacy across cancer cell lines.,Sci Rep, 2021 Aug 6,34362938,https://pubmed.ncbi.nlm.nih.gov/34362938/,
MicroRNA-195 targets ADP-ribosylation factor-like protein 2 to induce apoptosis in human embryonic stem cell-derived neural progenitor cells.,Cell Death Dis, 2013 Jun 27,23807224,https://pubmed.ncbi.nlm.nih.gov/23807224/,
Antiproliferative activity of melatonin by transcriptional inhibition of cyclin D1 expression: a molecular basis for melatonin-induced oncostatic effects.,J Pineal Res, 2005 Aug,15978052,https://pubmed.ncbi.nlm.nih.gov/15978052/,
Molecular profiling of human mammary gland links breast cancer risk to a p27(+) cell population with progenitor characteristics.,Cell Stem Cell, 2013 Jul 3,23770079,https://pubmed.ncbi.nlm.nih.gov/23770079/,
Comparative transcriptomics reveals a mixed basal， club， and hillock epithelial cell identity in castration-resistant prostate cancer.,Proc Natl Acad Sci U S A, 2025 Feb 11,39913208,https://pubmed.ncbi.nlm.nih.gov/39913208/,
Phospho-p70S6K/p85S6K and cdc2/cdk1 are novel targets for diffuse large B-cell lymphoma combination therapy.,Clin Cancer Res, 2009 Mar 1,19223503,https://pubmed.ncbi.nlm.nih.gov/19223503/,
Functional activation of PPARgamma in human upper aerodigestive cancer cell lines.,Mol Carcinog, 2017 Jan,26999671,https://pubmed.ncbi.nlm.nih.gov/26999671/,
Characterization of a mantle cell lymphoma cell line resistant to the Chk1 inhibitor PF-00477736.,Oncotarget, 2015 Nov 10,26439697,https://pubmed.ncbi.nlm.nih.gov/26439697/,
Involvement of extracellular vesicle long noncoding RNA (linc-VLDLR) in tumor cell responses to chemotherapy.,Mol Cancer Res, 2014 Oct,24874432,https://pubmed.ncbi.nlm.nih.gov/24874432/,
Epimorphin-induced MET sensitizes ovarian cancer cells to platinum.,PLoS One, 2013 Sep 9,24039787,https://pubmed.ncbi.nlm.nih.gov/24039787/,
Functional antagonism of IL-1alpha induced gene expression profiles define the cAMP/PKA pathway as a unique regulator of IL-1alpha signaling networks.,J Recept Signal Transduct Res, 2009,19627252,https://pubmed.ncbi.nlm.nih.gov/19627252/,
JAK/Stat5-mediated subtype-specific lymphocyte antigen 6 complex， locus G6D (LY6G6D) expression drives mismatch repair proficient colorectal cancer.,J Exp Clin Cancer Res, 2019 Jan 22,30670049,https://pubmed.ncbi.nlm.nih.gov/30670049/,
Broad Transcriptomic Impact of Sorafenib and Its Relation to the Antitumoral Properties in Liver Cancer Cells.,Cancers (Basel), 2022 Feb 25,35267509,https://pubmed.ncbi.nlm.nih.gov/35267509/,
Hepatitis C virus core protein down-regulates p21(Waf1/Cip1) and inhibits curcumin-induced apoptosis through microRNA-345 targeting in human hepatoma cells.,PLoS One, 2013,23577194,https://pubmed.ncbi.nlm.nih.gov/23577194/,
Identification of drug responsible glycogene signature in liver carcinoma from meta-analysis using RNA-seq data.,Glycoconj J, 2024 Apr,38656600,https://pubmed.ncbi.nlm.nih.gov/38656600/,
Noninvasive Assessment of the Alloimmune Response in Kidney Transplantation.,Adv Chronic Kidney Dis, 2021 Nov,35367023,https://pubmed.ncbi.nlm.nih.gov/35367023/,
Early spatiotemporal-specific changes in intermediate signals are predictive of cytotoxic sensitivity to TNFα and co-treatments.,Sci Rep, 2017 Mar 8,28272488,https://pubmed.ncbi.nlm.nih.gov/28272488/,Signaling pathways can generate different cellular responses to the same cytotoxic agents. Current quantitative models for predicting these differential responses are usually based on large numbers of intracellular gene products or signals at different levels of signaling cascades. Here， we report a study to predict cellular sensitivity to tumor necrosis factor alpha (TNFα) using high-throughput cellular imaging and machine-learning methods. We measured and compared 1170 protein phosphorylation events in a panel of human lung cancer cell lines based on different signals， subcellular regions， and time points within one hour of TNFα treatment. We found that two spatiotemporal-specific changes in an intermediate signaling protein， p90 ribosomal S6 kinase (RSK)， are sufficient to predict the TNFα sensitivity of these cell lines. Our models could also predict the combined effects of TNFα and other kinase inhibitors， many of which are not known to target RSK directly. Therefore， early spatiotemporal-specific changes in intermediate signals are sufficient to represent the complex cellular responses to these perturbations. Our study provides a general framework for the development of rapid， signaling-based cytotoxicity screens that may be used to predict cellular sensitivity to a cytotoxic agent， or identify co-treatments that may sensitize or desensitize cells to the agent.
PDGFD induces ibrutinib resistance of diffuse large B‑cell lymphoma through activation of EGFR.,Mol Med Rep, 2020 May,32186759,https://pubmed.ncbi.nlm.nih.gov/32186759/,
Jozimine A(2)， a Dimeric Naphthylisoquinoline (NIQ) Alkaloid， Shows In Vitro Cytotoxic Effects against Leukemia Cells through NF-kappaB Inhibition.,Int J Mol Sci, 2024 Mar 7,38542061,https://pubmed.ncbi.nlm.nih.gov/38542061/,
SNHG20/miR-140-5p/NDRG3 axis contributes to 5-fluorouracil resistance in gastric cancer.,Oncol Lett, 2019 Aug,31423195,https://pubmed.ncbi.nlm.nih.gov/31423195/,
Overexpression of genes on 16q associated with cisplatin resistance of testicular germ cell tumor cell lines.,Genes Chromosomes Cancer, 2005 Jun,15761863,https://pubmed.ncbi.nlm.nih.gov/15761863/,
The role of EGF-EGFR signalling pathway in hepatocellular carcinoma inflammatory microenvironment.,J Cell Mol Med, 2014 Feb,24268047,https://pubmed.ncbi.nlm.nih.gov/24268047/,
RKIP suppresses gastric cancer cell proliferation and invasion and enhances apoptosis regulated by microRNA-224.,Tumour Biol, 2014 Oct,25017365,https://pubmed.ncbi.nlm.nih.gov/25017365/,
Global transcriptional analysis delineates the differential inflammatory response interleukin-15 elicits from cultured human T cells.,Exp Hematol, 2007 Mar,17309826,https://pubmed.ncbi.nlm.nih.gov/17309826/,
Alterations in the glycome after HDAC inhibition impact oncogenic potential in epigenetically plastic SW13 cells.,BMC Cancer, 2019 Jan 16,30651077,https://pubmed.ncbi.nlm.nih.gov/30651077/,
Up-Regulated MISP Is Associated With Poor Prognosis and Immune Infiltration in Pancreatic Ductal Adenocarcinoma.,Front Oncol, 2022 Mar 30,35433491,https://pubmed.ncbi.nlm.nih.gov/35433491/,
X4 HIV-1 induces neuroblastoma cell death by interference with CXCL12/CXCR4 interaction.,Cell Mol Biol (Noisy-le-grand), 2003,14995074,https://pubmed.ncbi.nlm.nih.gov/14995074/,
Combinatorial treatment with Gefitinib and Bay11-7085 sensitizes primary Gefitinib-resistant OSCC cells by influencing the EGFR- NFκB signaling axis.,Med Oncol, 2021 Aug 6,34357463,https://pubmed.ncbi.nlm.nih.gov/34357463/,
Screening of Specific and Common Pathways in Breast Cancer Cell Lines MCF-7 and MDA-MB-231 Treated with Chlorophyllides Composites.,Molecules, 2022 Jun 20,35745070,https://pubmed.ncbi.nlm.nih.gov/35745070/,
The selective VEGFR inhibitor PTK787/ZK 222584 represses the activities of VEGFR-negative bone marrow-derived mesenchymal stem cells.,Cancer Biol Ther, 2009 Jul,19502812,https://pubmed.ncbi.nlm.nih.gov/19502812/,
Isogenic human mammary epithelial cell lines: novel tools for target identification and validation. Comprehensive characterization of an isogenic human mammary epithelial cell model provides evidence for epithelial-mesenchymal transition.,Breast Cancer Res Treat, 2013 Apr,23483306,https://pubmed.ncbi.nlm.nih.gov/23483306/,
Functional and gene expression analysis of the p53 signaling pathway in clear cell sarcoma of the kidney and congenital mesoblastic nephroma.,Pediatr Dev Pathol, 2002 May-Jun,12007018,https://pubmed.ncbi.nlm.nih.gov/12007018/,
Androgens upregulate Cdc25C protein by inhibiting its proteasomal and lysosomal degradation pathways.,PLoS One, 2013 Apr 18,23637932,https://pubmed.ncbi.nlm.nih.gov/23637932/,
Computational master-regulator search reveals mTOR and PI3K pathways responsible for low sensitivity of NCI-H292 and A427 lung cancer cell lines to cytotoxic action of p53 activator Nutlin-3.,BMC Med Genomics, 2018 Feb 13,29504919,https://pubmed.ncbi.nlm.nih.gov/29504919/,
Induction of neuronal differentiation in glioma cells by histone deacetylase inhibitors based on Connectivity Map discovery.,Anticancer Drugs, 2025 Feb 1,39589225,https://pubmed.ncbi.nlm.nih.gov/39589225/,
Transcriptomic analysis of human breast cancer cells reveals differentially expressed genes and related cellular functions and pathways in response to gold nanorods.,Biophys Rep, 2015,26942225,https://pubmed.ncbi.nlm.nih.gov/26942225/,
The functional cancer map: a systems-level synopsis of genetic deregulation in cancer.,BMC Med Genomics, 2011 Jun 30,21718500,https://pubmed.ncbi.nlm.nih.gov/21718500/,
Colistin Resistant A. baumannii: Genomic and Transcriptomic Traits Acquired Under Colistin Therapy.,Front Microbiol, 2019 Jan 7,30666237,https://pubmed.ncbi.nlm.nih.gov/30666237/,
Repurposing proscillaridin A in combination with decitabine against embryonal rhabdomyosarcoma RD cells.,Cancer Chemother Pharmacol, 2021 Nov,34331108,https://pubmed.ncbi.nlm.nih.gov/34331108/,
PIWI-interacting RNA 39980 promotes tumor progression and reduces drug sensitivity in neuroblastoma cells.,J Cell Physiol, 2020 Mar,31478570,https://pubmed.ncbi.nlm.nih.gov/31478570/,
Computational drug repositioning identifies niclosamide and tribromsalan as inhibitors of Mycobacterium tuberculosis and Mycobacterium abscessus.,Tuberculosis (Edinb), 2024 May,38432118,https://pubmed.ncbi.nlm.nih.gov/38432118/,
TIE-2 and VEGFR kinase activities drive immunosuppressive function of TIE-2-expressing monocytes in human breast tumors.,Clin Cancer Res, 2013 Jul 1,23649001,https://pubmed.ncbi.nlm.nih.gov/23649001/,
Activation of the extrinsic apoptotic pathway by TNF-alpha in human salivary gland (HSG) cells in vitro， suggests a role for the TNF receptor (TNF-R) and intercellular adhesion molecule-1 (ICAM-1) in Sjogren's syndrome-associated autoimmune sialadenitis.,Arch Oral Biol, 2009 Nov,19716548,https://pubmed.ncbi.nlm.nih.gov/19716548/,
Host responses in human skin after conventional intradermal injection or microneedle administration of virus-like-particle influenza vaccine.,Adv Healthc Mater, 2013 Oct,23564440,https://pubmed.ncbi.nlm.nih.gov/23564440/,
Expression levels of SF3B3 correlate with prognosis and endocrine resistance in estrogen receptor-positive breast cancer.,Mod Pathol, 2015 May,25431237,https://pubmed.ncbi.nlm.nih.gov/25431237/,
Coexisting Molecular Determinants of Acquired Oxaliplatin Resistance in Human Colorectal and Ovarian Cancer Cell Lines.,Int J Mol Sci, 2019 Jul 24,31344863,https://pubmed.ncbi.nlm.nih.gov/31344863/,
Expression profiles of PIWIL2 short isoforms differ in testicular germ cell tumors of various differentiation subtypes.,PLoS One, 2014 Nov 10,25384072,https://pubmed.ncbi.nlm.nih.gov/25384072/,
R-sulforaphane modulates the expression profile of AhR， ERalpha， Nrf2， NQO1， and GSTP in human breast cell lines.,Mol Cell Biochem, 2021 Feb,33064289,https://pubmed.ncbi.nlm.nih.gov/33064289/,
Cisplatin-Resistant Ovarian Cancer Cells Reveal a Polyploid Phenotype with Remarkable Activation of Nuclear Processes.,Adv Biomed Res, 2023 Mar 28,37200756,https://pubmed.ncbi.nlm.nih.gov/37200756/,
Upregulation of extrinsic apoptotic pathway in curcumin-mediated antiproliferative effect on human pancreatic carcinogenesis.,J Cell Biochem, 2013 Dec,23794119,https://pubmed.ncbi.nlm.nih.gov/23794119/,
Chromatin state dynamics during NK cell activation.,Oncotarget, 2017 Jun 27,28402957,https://pubmed.ncbi.nlm.nih.gov/28402957/,
Crizotinib induces apoptosis and gene expression changes in ALK+ anaplastic large cell lymphoma cell lines; brentuximab synergizes and doxorubicin antagonizes.,Pediatr Blood Cancer, 2018 Aug,29697184,https://pubmed.ncbi.nlm.nih.gov/29697184/,
